y,y+,y*,rhob,rhow,ub,ut,Tb,Tw,ew,hw,cw,sm,Gm,mum,lam,cpm,cvm,Prm,Eckm,Tmfw,umfb,umft,Tffw,uffb,ufft,upupb,upupt,vpvpb,vpvpt,wpwpb,wpwpt,upvpb,upvpt,TpTpw,vpTpb,vpTpt,ufufb,ufuft,ufuftauw,vfvfb,vfvft,vfvftauw,wfwfb,wfwft,wfwftauw,ufvfb,ufvft,ufvftauw,TfTfw,vfTfb,vfTfw,<ufufb>,<ufuft>,<vfvfb>,<vfvft>,<wfwfb>,<wfwft>,<ufvfb>,<ufvft>,<TfTfw>,<vfTfb>,<vfTft>,Shear1,Shear2,M1,M2,Re,rhormsj,rhormsw,Mrms,Trmsj,Trmsw,prmsj,crmsj,Grms,T0rmsj,srms,cprms,cvrms,murmsj,larmsj,Prrms,Eckrms,Mt,urmsb,urms+,urms*,vrmsb,vrms+,vrms*,wrmsb,wrms+,wrms*,vrt+,vrt*,vrtx+,vrtx*,vrty+,vrty*,vrtz+,vrtz*,divrms+,divrms*,ducrrms,-rhoupvp,-rhovpTp,-upvp_duy,T0,ducros,qtot,retaus,ropup,ropvp,ropwp"
3.009878695E-01,1.885452271E+02,6.158881378E+01,9.733470082E-01,3.906372488E-01,9.842439294E-01,2.808208084E+01,2.526326895E+00,2.527070284E+00,2.527038336E+00,2.527038336E+00,1.589538455E+00,7.615374146E+02,1.200000048E+00,1.913377166E+00,1.913377166E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.467978477E+00,2.526326895E+00,9.829566479E-01,2.804535294E+01,7.434196305E-04,1.287269406E-03,3.672789037E-02,8.988160640E-03,7.316845417E+00,2.535247477E-03,2.063827753E+00,3.872486064E-03,3.152411938E+00,2.156297909E-03,1.755342484E+00,4.347407259E-03,1.296033617E-03,3.697794676E-02,3.562477417E-03,2.900048256E+00,2.900048256E+00,9.923126781E-04,8.077958822E-01,8.077958822E-01,1.513481606E-03,1.232055426E+00,1.232055426E+00,8.564505260E-04,6.971967816E-01,6.971967816E-01,1.747484668E-03,5.208354560E-04,1.486028265E-02,8.989817463E-03,7.318194389E+00,2.535433974E-03,2.063979387E+00,3.872486297E-03,3.152411938E+00,-2.156853909E-03,-1.755795121E+00,4.347959999E-03,-1.296354691E-03,-3.698710725E-02,6.990121007E-01,7.362868190E-01,1.908574820E+00,1.903504014E+00,3.591438477E+03,3.124022298E-02,1.220362447E-02,1.651773155E-01,2.609115466E-02,6.593398750E-02,3.250303119E-02,1.316412445E-02,2.756875801E-06,8.910001069E-02,2.444832802E+01,9.876584045E-06,5.543031421E-06,1.836275123E-02,1.836275123E-02,2.009986474E-06,2.477092296E-01,2.399681658E-01,9.480588138E-02,2.704966068E+00,1.690629959E+00,5.035113543E-02,1.436599851E+00,8.978884220E-01,6.222810224E-02,1.775469065E+00,1.109687448E+00,1.840957105E-01,1.067162454E-01,1.064342782E-01,1.057095155E-01,3.909009323E-02,-1.177453960E-04,2.130243811E-04,-9.527898510E-05,1.468105009E-03,2.809033031E-03,0.000000000E+00,6.973735690E-01,1.108659562E-04,1.031543985E-01,4.387137890E+00,0.000000000E+00,2.494428903E-01,2.046222382E+02,-8.169335938E+01,2.740908241E+01,3.260731399E-01
3.045828044E-01,1.907971649E+02,6.229626465E+01,9.729871750E-01,3.904927969E-01,9.858548641E-01,2.812804222E+01,2.527316093E+00,2.528028488E+00,2.527996540E+00,2.527996540E+00,1.589842677E+00,7.619318237E+02,1.200000048E+00,1.913887978E+00,1.913887978E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.472081780E+00,2.527316093E+00,9.846027493E-01,2.809231949E+01,7.124798722E-04,1.252061455E-03,3.572335094E-02,8.894366212E-03,7.240492344E+00,2.532217419E-03,2.061361313E+00,3.858601674E-03,3.141109228E+00,2.147229854E-03,1.747960448E+00,4.257434513E-03,1.281808363E-03,3.657208011E-02,3.522605868E-03,2.867590666E+00,2.867590666E+00,9.906974155E-04,8.064810038E-01,8.064810038E-01,1.507470035E-03,1.227161646E+00,1.227161646E+00,8.522050921E-04,6.937407851E-01,6.937407851E-01,1.709822798E-03,5.147242919E-04,1.468592137E-02,8.895934559E-03,7.241768837E+00,2.532398794E-03,2.061508656E+00,3.858601674E-03,3.141109228E+00,-2.147762803E-03,-1.748394370E+00,4.257942084E-03,-1.282111625E-03,-3.658073395E-02,6.954172254E-01,7.324822545E-01,1.911325574E+00,1.906254649E+00,3.595026855E+03,3.097089566E-02,1.209394261E-02,1.644207984E-01,2.580995858E-02,6.524811685E-02,3.240371495E-02,1.302096155E-02,2.756875801E-06,8.853426576E-02,2.415490913E+01,9.876584045E-06,5.543031421E-06,1.816377789E-02,1.816377789E-02,2.009986474E-06,2.469767779E-01,2.390580624E-01,9.430993348E-02,2.690815926E+00,1.681474924E+00,5.032103881E-02,1.435741067E+00,8.971857429E-01,6.211648881E-02,1.772284508E+00,1.107492328E+00,1.826054901E-01,1.060051322E-01,1.054997668E-01,1.047729254E-01,3.874146566E-02,-1.156078870E-04,2.106102183E-04,-9.500233864E-05,1.455477672E-03,2.785615856E-03,0.000000000E+00,6.939101815E-01,1.095639454E-04,1.038964689E-01,4.393885136E+00,0.000000000E+00,2.449684292E-01,2.045298157E+02,-7.947365570E+01,2.701851463E+01,3.236587942E-01
3.082059622E-01,1.930667877E+02,6.300922775E+01,9.726338983E-01,3.903510273E-01,9.874635339E-01,2.817394066E+01,2.528293848E+00,2.528976440E+00,2.528944492E+00,2.528944492E+00,1.590143681E+00,7.623214111E+02,1.200000048E+00,1.914393187E+00,1.914393187E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.476188302E+00,2.528293848E+00,9.862458110E-01,2.813919830E+01,6.824419834E-04,1.217716490E-03,3.474343568E-02,8.801945485E-03,7.165256977E+00,2.528762445E-03,2.058548689E+00,3.844251391E-03,3.129427433E+00,2.137996722E-03,1.740444303E+00,4.169280175E-03,1.267620246E-03,3.616726771E-02,3.483381588E-03,2.835659742E+00,2.835659742E+00,9.889245266E-04,8.050377369E-01,8.050377369E-01,1.501290011E-03,1.222130775E+00,1.222130775E+00,8.479124517E-04,6.902462840E-01,6.902462840E-01,1.672973973E-03,5.086428719E-04,1.451240946E-02,8.803428151E-03,7.166463852E+00,2.528938465E-03,2.058691978E+00,3.844251391E-03,3.129427433E+00,-2.138507552E-03,-1.740860224E+00,4.169745836E-03,-1.267906511E-03,-3.617543355E-02,6.917940378E-01,7.286478281E-01,1.914073586E+00,1.909003735E+00,3.598635742E+03,3.070514649E-02,1.198581513E-02,1.636720151E-01,2.553176507E-02,6.456904113E-02,3.230306879E-02,1.287935022E-02,2.756875801E-06,8.797423542E-02,2.386450958E+01,9.876584045E-06,5.543031421E-06,1.796694845E-02,1.796694845E-02,2.009986474E-06,2.462507486E-01,2.381494492E-01,9.381867200E-02,2.676799297E+00,1.672412515E+00,5.028669536E-02,1.434761167E+00,8.964106441E-01,6.200092286E-02,1.768987179E+00,1.105231047E+00,1.811282635E-01,1.052938998E-01,1.045764610E-01,1.038474590E-01,3.840153664E-02,-1.135151979E-04,2.081627754E-04,-9.464757750E-05,1.442839857E-03,2.762157936E-03,0.000000000E+00,6.904086471E-01,1.082683375E-04,1.046232730E-01,4.400624752E+00,0.000000000E+00,2.405944467E-01,2.044387054E+02,-7.730767059E+01,2.663079834E+01,3.207631111E-01
3.118575811E-01,1.953542328E+02,6.372775269E+01,9.722869992E-01,3.902118206E-01,9.890701771E-01,2.821978188E+01,2.529261112E+00,2.529914379E+00,2.529882431E+00,2.529882431E+00,1.590441346E+00,7.627062988E+02,1.200000048E+00,1.914893150E+00,1.914893150E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.480298877E+00,2.529261112E+00,9.878860116E-01,2.818599510E+01,6.532788393E-04,1.184209250E-03,3.378741816E-02,8.710850962E-03,7.091100693E+00,2.524893731E-03,2.055399179E+00,3.829440102E-03,3.117370129E+00,2.128601074E-03,1.732795715E+00,4.082896747E-03,1.253469731E-03,3.576353192E-02,3.444782458E-03,2.804238081E+00,2.804238081E+00,9.869983187E-04,8.034696579E-01,8.034696579E-01,1.494943164E-03,1.216964126E+00,1.216964126E+00,8.435731288E-04,6.867138743E-01,6.867138743E-01,1.636915724E-03,5.025911960E-04,1.433974411E-02,8.712253533E-03,7.092242718E+00,2.525064396E-03,2.055538177E+00,3.829440102E-03,3.117370129E+00,-2.129090484E-03,-1.733194113E+00,4.083323758E-03,-1.253739698E-03,-3.577123582E-02,6.881424189E-01,7.247835398E-01,1.916819334E+00,1.911751986E+00,3.602264893E+03,3.044289723E-02,1.187920757E-02,1.629306078E-01,2.525650710E-02,6.389661133E-02,3.220114857E-02,1.273925696E-02,2.756875801E-06,8.741973341E-02,2.357706642E+01,9.876584045E-06,5.543031421E-06,1.777221449E-02,1.777221449E-02,2.009986474E-06,2.455308139E-01,2.372420877E-01,9.333192557E-02,2.662911892E+00,1.663439155E+00,5.024820939E-02,1.433663130E+00,8.955649137E-01,6.188141182E-02,1.765577316E+00,1.102903843E+00,1.796639860E-01,1.045830250E-01,1.036642343E-01,1.029327810E-01,3.806966543E-02,-1.114641927E-04,2.056809317E-04,-9.421673894E-05,1.430187025E-03,2.738650655E-03,0.000000000E+00,6.868693829E-01,1.069791178E-04,1.053357348E-01,4.407357216E+00,0.000000000E+00,2.363179475E-01,2.043488922E+02,-7.519384003E+01,2.624596024E+01,3.172314167E-01
3.155378997E-01,1.976596680E+02,6.445187378E+01,9.719464183E-01,3.900751173E-01,9.906750917E-01,2.826557350E+01,2.530217648E+00,2.530842543E+00,2.530810595E+00,2.530810595E+00,1.590735912E+00,7.630866089E+02,1.200000048E+00,1.915387750E+00,1.915387750E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.484413743E+00,2.530217648E+00,9.895235896E-01,2.823271751E+01,6.249647704E-04,1.151515404E-03,3.285460919E-02,8.621034212E-03,7.017985344E+00,2.520622220E-03,2.051922083E+00,3.814172931E-03,3.104941845E+00,2.119044540E-03,1.725016236E+00,3.998239525E-03,1.239357749E-03,3.536089137E-02,3.406786360E-03,2.773307323E+00,2.773307323E+00,9.849230992E-04,8.017804027E-01,8.017804027E-01,1.488431240E-03,1.211663008E+00,1.211663008E+00,8.391877636E-04,6.831439734E-01,6.831439734E-01,1.601626398E-03,4.965691478E-04,1.416792627E-02,8.622360416E-03,7.019064426E+00,2.520788228E-03,2.052057028E+00,3.814172931E-03,3.104941845E+00,-2.119513694E-03,-1.725398064E+00,3.998630214E-03,-1.239612233E-03,-3.536815569E-02,6.844621301E-01,7.208891511E-01,1.919563055E+00,1.914499521E+00,3.605915039E+03,3.018407710E-02,1.177408732E-02,1.621962041E-01,2.498411760E-02,6.323067844E-02,3.209800273E-02,1.260064635E-02,2.756875801E-06,8.687060326E-02,2.329252434E+01,9.876584045E-06,5.543031421E-06,1.757952943E-02,1.757952943E-02,2.009986474E-06,2.448166311E-01,2.363357097E-01,9.284951538E-02,2.649147749E+00,1.654551387E+00,5.020568520E-02,1.432449937E+00,8.946502805E-01,6.175797433E-02,1.762055516E+00,1.100511074E+00,1.782127023E-01,1.038730666E-01,1.027629599E-01,1.020285338E-01,3.774520010E-02,-1.094501858E-04,2.031601907E-04,-9.370999760E-05,1.417517196E-03,2.715090523E-03,0.000000000E+00,6.832928658E-01,1.056962719E-04,1.060348675E-01,4.414083958E+00,0.000000000E+00,2.321353704E-01,2.042603302E+02,-7.313067627E+01,2.586404037E+01,3.129392564E-01
3.192470968E-01,1.999831848E+02,6.518164825E+01,9.716119766E-01,3.899409175E-01,9.922783971E-01,2.831131744E+01,2.531163931E+00,2.531761408E+00,2.531729221E+00,2.531729221E+00,1.591027260E+00,7.634623413E+02,1.200000048E+00,1.915877104E+00,1.915877104E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.488533497E+00,2.531163931E+00,9.911587834E-01,2.827937317E+01,5.974754458E-04,1.119612134E-03,3.194435686E-02,8.532446809E-03,6.945870399E+00,2.515959553E-03,2.048126221E+00,3.798455931E-03,3.092147350E+00,2.109329682E-03,1.717107654E+00,3.915266600E-03,1.225285348E-03,3.495938331E-02,3.369371407E-03,2.742849350E+00,2.742849350E+00,9.827035246E-04,7.999734282E-01,7.999734282E-01,1.481756568E-03,1.206229568E+00,1.206229568E+00,8.347569965E-04,6.795370579E-01,6.795370579E-01,1.567085856E-03,4.905769019E-04,1.399695687E-02,8.533700369E-03,6.946891308E+00,2.516120439E-03,2.048257351E+00,3.798456164E-03,3.092147350E+00,-2.109778812E-03,-1.717473388E+00,3.915623762E-03,-1.225525048E-03,-3.496622294E-02,6.807528734E-01,7.169646025E-01,1.922305226E+00,1.917246699E+00,3.609585693E+03,2.992861718E-02,1.167042088E-02,1.614684016E-01,2.471453696E-02,6.257111579E-02,3.199366853E-02,1.246348862E-02,2.756875801E-06,8.632665873E-02,2.301082802E+01,9.876584045E-06,5.543031421E-06,1.738885045E-02,1.738885045E-02,2.009986474E-06,2.441077828E-01,2.354300320E-01,9.237124026E-02,2.635501862E+00,1.645745516E+00,5.015922710E-02,1.431124330E+00,8.936685920E-01,6.163064390E-02,1.758422494E+00,1.098052979E+00,1.767744273E-01,1.031646356E-01,1.018725112E-01,1.011343077E-01,3.742749989E-02,-1.074687752E-04,2.005962742E-04,-9.312749899E-05,1.404824434E-03,2.691466827E-03,0.000000000E+00,6.796796918E-01,1.044198143E-04,1.067217961E-01,4.420805454E+00,0.000000000E+00,2.280424535E-01,2.041730194E+02,-7.111679077E+01,2.548509216E+01,3.078170419E-01
3.229854405E-01,2.023249664E+02,6.591710663E+01,9.712835550E-01,3.898091018E-01,9.938802719E-01,2.835702133E+01,2.532099724E+00,2.532670498E+00,2.532638550E+00,2.532638550E+00,1.591315627E+00,7.638336182E+02,1.200000048E+00,1.916361451E+00,1.916361451E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.492658615E+00,2.532099724E+00,9.927918315E-01,2.832596588E+01,5.707879900E-04,1.088478602E-03,3.105606697E-02,8.445043117E-03,6.874719143E+00,2.510916209E-03,2.044020653E+00,3.782296786E-03,3.078992844E+00,2.099457895E-03,1.709071636E+00,3.833938390E-03,1.211253693E-03,3.455904126E-02,3.332515713E-03,2.712846994E+00,2.712846994E+00,9.803434368E-04,7.980523109E-01,7.980523109E-01,1.474922057E-03,1.200665832E+00,1.200665832E+00,8.302813512E-04,6.758936644E-01,6.758936644E-01,1.533275121E-03,4.846145748E-04,1.382684242E-02,8.446227759E-03,6.875683308E+00,2.511072438E-03,2.044147968E+00,3.782296786E-03,3.078993082E+00,-2.099888166E-03,-1.709421873E+00,3.834264120E-03,-1.211479306E-03,-3.456547856E-02,6.770145297E-01,7.130096555E-01,1.925046206E+00,1.919993877E+00,3.613277588E+03,2.967643924E-02,1.156817470E-02,1.607468426E-01,2.444771305E-02,6.191781163E-02,3.188818321E-02,1.232775580E-02,2.756875801E-06,8.578775078E-02,2.273193359E+01,9.876584045E-06,5.543031421E-06,1.720014028E-02,1.720014028E-02,2.009986474E-06,2.434038967E-01,2.345248461E-01,9.189691395E-02,2.621968508E+00,1.637017846E+00,5.010892451E-02,1.429689169E+00,8.926215172E-01,6.149945036E-02,1.754679322E+00,1.095530272E+00,1.753492206E-01,1.024583206E-01,1.009927467E-01,1.002497151E-01,3.711596504E-02,-1.055160392E-04,1.979856752E-04,-9.246962873E-05,1.392107573E-03,2.667777240E-03,0.000000000E+00,6.760302186E-01,1.031497959E-04,1.073976085E-01,4.427523136E+00,0.000000000E+00,2.240343094E-01,2.040869141E+02,-6.915089417E+01,2.510918427E+01,3.018722236E-01
3.267531693E-01,2.046851501E+02,6.665830231E+01,9.709609747E-01,3.896796405E-01,9.954808950E-01,2.840269089E+01,2.533025503E+00,2.533570528E+00,2.533538342E+00,2.533538342E+00,1.591601014E+00,7.642005615E+02,1.200000048E+00,1.916840672E+00,1.916840672E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.496789336E+00,2.533025503E+00,9.944227934E-01,2.837250137E+01,5.448811571E-04,1.058095368E-03,3.018918261E-02,8.358776569E-03,6.804493427E+00,2.505502664E-03,2.039613962E+00,3.765703412E-03,3.065485001E+00,2.089431044E-03,1.700909257E+00,3.754219273E-03,1.197264413E-03,3.415990248E-02,3.296199022E-03,2.683283329E+00,2.683283329E+00,9.778472595E-04,7.960202098E-01,7.960202098E-01,1.467930735E-03,1.194974542E+00,1.194974542E+00,8.257613517E-04,6.722141504E-01,6.722141504E-01,1.500176964E-03,4.786825157E-04,1.365759131E-02,8.359896019E-03,6.805404663E+00,2.505654236E-03,2.039737225E+00,3.765703412E-03,3.065485001E+00,-2.089843154E-03,-1.701244593E+00,3.754516132E-03,-1.197476522E-03,-3.416595235E-02,6.732468605E-01,7.090241909E-01,1.927786112E+00,1.922741175E+00,3.616989990E+03,2.942746878E-02,1.146731339E-02,1.600311249E-01,2.418360487E-02,6.127067655E-02,3.178156540E-02,1.219342649E-02,2.756875801E-06,8.525372297E-02,2.245580482E+01,9.876584045E-06,5.543031421E-06,1.701336913E-02,1.701336913E-02,2.009986474E-06,2.427045554E-01,2.336199135E-01,9.142634273E-02,2.608542442E+00,1.628364801E+00,5.005487800E-02,1.428147078E+00,8.915106654E-01,6.136443466E-02,1.750827193E+00,1.092943668E+00,1.739370972E-01,1.017546058E-01,1.001235321E-01,9.937451780E-02,3.681006655E-02,-1.035899113E-04,1.953282481E-04,-9.173833678E-05,1.379372668E-03,2.644033870E-03,0.000000000E+00,6.723448038E-01,1.018862677E-04,1.080632582E-01,4.434236526E+00,0.000000000E+00,2.201055735E-01,2.040019989E+02,-6.723181152E+01,2.473639297E+01,2.951980233E-01
3.305504620E-01,2.070638580E+02,6.740527344E+01,9.706441760E-01,3.895525038E-01,9.970803857E-01,2.844832611E+01,2.533941507E+00,2.534461260E+00,2.534429312E+00,2.534429312E+00,1.591883302E+00,7.645631714E+02,1.200000048E+00,1.917315006E+00,1.917315006E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.500926018E+00,2.533941507E+00,9.960519075E-01,2.841898155E+01,5.197349819E-04,1.028444851E-03,2.934320457E-02,8.273605257E-03,6.735158920E+00,2.499729162E-03,2.034914017E+00,3.748685587E-03,3.051631689E+00,2.079250757E-03,1.692621827E+00,3.676076652E-03,1.183318556E-03,3.376200423E-02,3.260401776E-03,2.654142380E+00,2.654142380E+00,9.752187761E-04,7.938805223E-01,7.938805223E-01,1.460786443E-03,1.189158678E+00,1.189158678E+00,8.211973472E-04,6.684987545E-01,6.684987545E-01,1.467775437E-03,4.727809574E-04,1.348921005E-02,8.274662308E-03,6.736020088E+00,2.499876311E-03,2.035033703E+00,3.748685587E-03,3.051631689E+00,-2.079645172E-03,-1.692942858E+00,3.676346969E-03,-1.183517859E-03,-3.376769274E-02,6.694495082E-01,7.050081491E-01,1.930525303E+00,1.925488949E+00,3.620723633E+03,2.918162011E-02,1.136780065E-02,1.593208760E-01,2.392217517E-02,6.062963605E-02,3.167383000E-02,1.206048205E-02,2.756875801E-06,8.472443372E-02,2.218240929E+01,9.876584045E-06,5.543031421E-06,1.682850905E-02,1.682850905E-02,2.009986474E-06,2.420093566E-01,2.327150255E-01,9.095935524E-02,2.595218420E+00,1.619783163E+00,4.999716952E-02,1.426500678E+00,8.903375864E-01,6.122565642E-02,1.746867657E+00,1.090293884E+00,1.725380719E-01,1.010537297E-01,9.926467389E-02,9.850867093E-02,3.650939465E-02,-1.016903989E-04,1.926278201E-04,-9.093741392E-05,1.366631710E-03,2.620259766E-03,0.000000000E+00,6.686238050E-01,1.006292805E-04,1.087194383E-01,4.440946579E+00,0.000000000E+00,2.162508368E-01,2.039182587E+02,-6.535845947E+01,2.436679840E+01,2.879641056E-01
3.343775868E-01,2.094612579E+02,6.815808105E+01,9.703330398E-01,3.894276023E-01,9.986788034E-01,2.849393082E+01,2.534847736E+00,2.535342932E+00,2.535310984E+00,2.535310984E+00,1.592162728E+00,7.649215088E+02,1.200000048E+00,1.917784452E+00,1.917784452E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.505069017E+00,2.534847736E+00,9.976792932E-01,2.846541405E+01,4.953310126E-04,9.995111031E-04,2.851767652E-02,8.189487271E-03,6.666683197E+00,2.493605250E-03,2.029928684E+00,3.731253790E-03,3.037441254E+00,2.068917500E-03,1.684210181E+00,3.599480959E-03,1.169417636E-03,3.336538747E-02,3.225105349E-03,2.625409126E+00,2.625409126E+00,9.724618285E-04,7.916362286E-01,7.916362286E-01,1.453493722E-03,1.183222055E+00,1.183222055E+00,8.165893960E-04,6.647477150E-01,6.647477150E-01,1.436055871E-03,4.669101036E-04,1.332170516E-02,8.190486580E-03,6.667496681E+00,2.493747976E-03,2.030044794E+00,3.731253790E-03,3.037441254E+00,-2.069294918E-03,-1.684517384E+00,3.599726362E-03,-1.169604715E-03,-3.337072581E-02,6.656224132E-01,7.009613514E-01,1.933263898E+00,1.928237319E+00,3.624478027E+03,2.893880568E-02,1.126959734E-02,1.586157382E-01,2.366339602E-02,5.999464169E-02,3.156497329E-02,1.192890760E-02,2.756875801E-06,8.419974893E-02,2.191172600E+01,9.876584045E-06,5.543031421E-06,1.664554328E-02,1.664554328E-02,2.009986474E-06,2.413179129E-01,2.318100184E-01,9.049578756E-02,2.581992149E+00,1.611269832E+00,4.993588850E-02,1.424752235E+00,8.891037107E-01,6.108317152E-02,1.742802262E+00,1.087582231E+00,1.711519510E-01,1.003555134E-01,9.841597080E-02,9.765225649E-02,3.621365875E-02,-9.981977200E-05,1.898924966E-04,-9.007273184E-05,1.353897853E-03,2.596480539E-03,0.000000000E+00,6.648673415E-01,9.937888535E-05,1.093664914E-01,4.447654247E+00,0.000000000E+00,2.124652117E-01,2.038356628E+02,-6.352988052E+01,2.400047302E+01,2.803923786E-01
3.382347822E-01,2.118774719E+02,6.891676331E+01,9.700274467E-01,3.893049657E-01,1.000276327E+00,2.853951073E+01,2.535744190E+00,2.536215782E+00,2.536183596E+00,2.536183596E+00,1.592439175E+00,7.652756348E+02,1.200000048E+00,1.918249011E+00,1.918249011E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.509218454E+00,2.535744190E+00,9.993050694E-01,2.851179886E+01,4.716520780E-04,9.712797473E-04,2.771219052E-02,8.106387220E-03,6.599035263E+00,2.487140009E-03,2.024665594E+00,3.713419428E-03,3.022922993E+00,2.058432437E-03,1.675674677E+00,3.524404718E-03,1.155562350E-03,3.297007456E-02,3.190292744E-03,2.597069740E+00,2.597069740E+00,9.695799672E-04,7.892902493E-01,7.892902493E-01,1.446056995E-03,1.177168131E+00,1.177168131E+00,8.119376726E-04,6.609609127E-01,6.609609127E-01,1.405004994E-03,4.610700416E-04,1.315507852E-02,8.107330650E-03,6.599803448E+00,2.487278311E-03,2.024778366E+00,3.713419428E-03,3.022922993E+00,-2.058793558E-03,-1.675968647E+00,3.524627304E-03,-1.155737787E-03,-3.297507763E-02,6.617652178E-01,6.968836188E-01,1.936002374E+00,1.930986524E+00,3.628253662E+03,2.869893052E-02,1.117266249E-02,1.579153687E-01,2.340724878E-02,5.936564878E-02,3.145498782E-02,1.179869287E-02,2.756875801E-06,8.367955685E-02,2.164373970E+01,9.876584045E-06,5.543031421E-06,1.646445692E-02,1.646445692E-02,2.009986474E-06,2.406298220E-01,2.309046984E-01,9.003548324E-02,2.568858862E+00,1.602821589E+00,4.987110943E-02,1.422903895E+00,8.878104687E-01,6.093705073E-02,1.738633156E+00,1.084809542E+00,1.697783470E-01,9.965939820E-02,9.757719189E-02,9.680540115E-02,3.592267632E-02,-9.798164683E-05,1.871330605E-04,-8.915141370E-05,1.341181458E-03,2.572716679E-03,0.000000000E+00,6.610754132E-01,9.813508223E-05,1.100044921E-01,4.454360008E+00,0.000000000E+00,2.087447196E-01,2.037542114E+02,-6.174518967E+01,2.363748550E+01,2.727288306E-01
3.421222866E-01,2.143126831E+02,6.968136597E+01,9.697272778E-01,3.891845047E-01,1.001873016E+00,2.858506775E+01,2.536630869E+00,2.537079573E+00,2.537047625E+00,2.537047625E+00,1.592712760E+00,7.656256104E+02,1.200000048E+00,1.918708801E+00,1.918708801E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.513374925E+00,2.536630869E+00,1.000929356E+00,2.855814171E+01,4.486825492E-04,9.437379777E-04,2.692638151E-02,8.024269715E-03,6.532187462E+00,2.480341820E-03,2.019131660E+00,3.695192747E-03,3.008085728E+00,2.047795570E-03,1.667015672E+00,3.450823016E-03,1.141753281E-03,3.257608041E-02,3.155948361E-03,2.569111586E+00,2.569111586E+00,9.665766265E-04,7.868453264E-01,7.868453264E-01,1.438480336E-03,1.171000242E+00,1.171000242E+00,8.072421188E-04,6.571384668E-01,6.571384668E-01,1.374610467E-03,4.552607134E-04,1.298932917E-02,8.025160991E-03,6.532912254E+00,2.480475930E-03,2.019240856E+00,3.695192747E-03,3.008085728E+00,-2.048141090E-03,-1.667297006E+00,3.451024415E-03,-1.141917543E-03,-3.258076683E-02,6.578777432E-01,6.927748322E-01,1.938740611E+00,1.933736682E+00,3.632050293E+03,2.846189775E-02,1.107695512E-02,1.572194397E-01,2.315371856E-02,5.874264985E-02,3.134384751E-02,1.166983135E-02,2.756875801E-06,8.316372335E-02,2.137843704E+01,9.876584045E-06,5.543031421E-06,1.628523879E-02,1.628523879E-02,2.009986474E-06,2.399446368E-01,2.299989611E-01,8.957829326E-02,2.555814505E+00,1.594435930E+00,4.980290681E-02,1.420957923E+00,8.864591122E-01,6.078734994E-02,1.734362006E+00,1.081977129E+00,1.684168279E-01,9.896475822E-02,9.674809128E-02,9.596828371E-02,3.563633934E-02,-9.617990145E-05,1.843608043E-04,-8.818090282E-05,1.328491606E-03,2.548985183E-03,0.000000000E+00,6.572479606E-01,9.689787839E-05,1.106332764E-01,4.461063385E+00,0.000000000E+00,2.050865293E-01,2.036738586E+02,-6.000362015E+01,2.327787781E+01,2.652200162E-01
